IdAnnonce,Nom,Annee,Prix,PrixOrigine,TypePrix,Marque,Categorie,JourIntegration,EtatVelo,FlagElectrique,EtatVeloLabel
3192098,velo electrique matra,2017,750.0,1850.0,À Débattre,Matra,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3186946,FELT,2016,1500.0,2700.0,À Débattre,Felt,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3173336,Ridley X Night SL,2014,1500.0,4000.0,À Débattre,Ridley,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3103066,2 ridley,2018,1250.0,2000.0,Ferme,Ridley,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
3098913,Velo cyclocross focus mares 9.9,2018,1900.0,3500.0,Ferme,Focus,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3065071,Colnago world cup,2013,750.0,1500.0,À Débattre,Colnago,Gravel / CX,2023-01-03 12:00:00,2,0,Bon État
3046542,Ridley carbon,2018,1400.0,3000.0,Ferme,Ridley,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
1279115,Felt f1x ultégra di2 disc,2015,2200.0,4590.0,À Débattre,Felt,Gravel / CX,2023-01-03 12:00:00,3,0,Très Bon État
3396585,VAE LOOK e765,2020,5500.0,9225.0,Ferme,Look,Route,2023-01-03 12:00:00,3,1,Très Bon État
3393644,LOOK E 765 ROUGE TAILLE S,2019,4950.0,7990.0,À Débattre,Look,Route,2023-01-03 12:00:00,2,1,Bon État
3355124,Wilier Triestina Cento 1 Hybrid Shimano Ultégra ND,2022,4900.0,5974.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3354056,(L) COLNAGO E64 Performance Ultegra (G),2020,3899.0,6000.0,Ferme,Colnago,Route,2023-01-03 12:00:00,2,1,Bon État
3013635,Wilier triestina hybrid,2021,3400.0,3700.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,2,1,Bon État
3396571,VAE Look e765,2021,3400.0,3700.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,2,1,Bon État
3395945,Lapierre E-sensium AL200,2021,1700.0,2200.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,2,1,Bon État
3393751,Scott Addict eRide 10,2021,4999.0,7999.0,Ferme,Scott,Route,2023-01-03 12:00:00,2,1,Bon État
3393435,2022 Cube Stereo Hybrid 120 Pro 650 - Moyen (VTT t,2021,4999.0,7999.0,Ferme,Scott,Route,2023-01-03 12:00:00,2,1,Bon État
3392813,WILIER CENTO 10 DURA ACE DI2 TL,2020,5910.0,10000.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,2,1,Bon État
3390339,VAE GIANT ROAD E2 2017,2017,1500.0,2700.0,Ferme,Giant,Route,2023-01-03 12:00:00,2,1,Bon État
3389423,Vélo Pinarello Nytro Force Disc (25km/h) 58,2022,4500.0,5347.0,À Débattre,Pinarello,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3388873,VAE 2021,2021,1300.0,1500.0,Ferme,Nakamura,Route,2023-01-03 12:00:00,3,1,Très Bon État
3388757,LAPIERRE E-SENSIUM 2.2,2022,1800.0,2599.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3387642,Specialized Turbo Creo SL Expert,2022,7390.0,8700.0,Ferme,Specialized,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3385875,Vélo de route électrique BMC TeamMachine AMP Three,2023,5399.0,5999.0,Ferme,BMC,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3385490,Vélo route femme Lapierre E sensium 2.2 W taille 4,2022,1600.0,2199.0,À Débattre,Lapierre,Route,2023-01-03 12:00:00,3,1,Très Bon État
3385241,Pinarello Nytro Roadstar Taille M,2022,2999.0,3999.0,Ferme,Pinarello,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3385100,Pinarello Nytro Ultegra Taille 58,2022,5399.0,6450.0,Ferme,Pinarello,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3385094,Pinarello Nytro Ultegra Taille 55,2022,5399.0,6450.0,Ferme,Pinarello,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3384926,DIMANCHE 28.7,2020,4500.0,5599.0,Ferme,Moustache,Route,2023-01-03 12:00:00,2,1,Bon État
3384201,WILIER Triestina eAdventure 2019 M,2019,2299.0,3700.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,2,1,Bon État
3384146,LAPIERRE E-Sensium 500 S 2020,2020,2149.0,2999.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,2,1,Bon État
3382723,VELO ROUTE ELECTRIQUE SPECIALIZED CREO SL COMP CAR,2020,4200.0,5999.0,Ferme,Specialized,Route,2023-01-03 12:00:00,3,1,Très Bon État
3380935,"Specialized Turbo Creo SL Expert - 2021, Large",2021,5399.0,7800.0,Ferme,Specialized,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3380909,"Orbea Gain M20 - 2022, Small",2022,4599.0,5880.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3379380,Domane LT+ - 56,2021,3800.0,5499.0,Ferme,Trek,Route,2023-01-03 12:00:00,1,1,Usé
3378544,Giant Road E+2 Pro,2021,2699.0,3750.0,À Débattre,Giant,Route,2023-01-03 12:00:00,3,1,Très Bon État
3378195,CIOCC E VELOCE ELECTRIQUE,2022,4990.0,5610.0,Ferme,Ciocc,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3377923,PINARELLO,2018,3250.0,6900.0,À Débattre,Pinarello,Route,2023-01-03 12:00:00,3,1,Très Bon État
3376328,orbea gain m20,2021,4300.0,5900.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3376239,Orbéa Gian électrique,2018,1450.0,1899.0,Ferme,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3376228,Lapierre E-XELIUS 600 W,2021,4199.0,4999.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3372636,Wilier Filante Hybrid,2023,9000.0,10300.0,À Débattre,Wilier Triestina,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3372385,orbea gain d40 46,2019,2000.0,3100.0,À Débattre,Orbea,Route,2023-01-03 12:00:00,2,1,Bon État
3372370,Canyon Ultime CF SLX 8.0 Di-2,2018,2350.0,4500.0,À Débattre,Canyon,Route,2023-01-03 12:00:00,3,1,Très Bon État
3371133,GIANT ROAD E+2 Pro,2021,2850.0,3750.0,Ferme,Giant,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3370266,Vélo course électrique FOCUS Paralane 2,2019,3200.0,5100.0,Ferme,Focus,Route,2023-01-03 12:00:00,2,1,Bon État
3369442,"Orbea Gain M20 - 2022, Small",2022,4599.0,5880.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3366713,Lapierre E Sensium 3.2,2022,2200.0,2999.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3366662,Lapierre E Sensium 5.2,2021,2500.0,3399.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3365002,Trek Domane LT+  54,2021,3900.0,5499.0,Ferme,Trek,Route,2023-01-03 12:00:00,2,1,Bon État
3363939,VAE Gitane,2018,1800.0,3300.0,Ferme,Gitane,Route,2023-01-03 12:00:00,3,1,Très Bon État
3363390,WILIER TRIESTINA HYBRID T.S,2022,2990.0,3900.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3362049,Specialized CREO SLE5 COMP BLK,2021,4400.0,5000.0,Ferme,Specialized,Route,2023-01-03 12:00:00,2,1,Bon État
3360287,ORBEA GAIN M10i 202,2021,6200.0,9299.0,Ferme,Orbea,Route,2023-01-03 12:00:00,3,1,Très Bon État
3358314,Specialized turbo creo sl,2022,3900.0,4600.0,Ferme,Specialized,Route,2023-01-03 12:00:00,3,1,Très Bon État
3356382,à vendre vélo route à assistance électrique,2021,1800.0,2800.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,2,1,Bon État
3355908,BIANCHI Aria VAE,2021,1800.0,2800.0,À Débattre,Lapierre,Route,2023-01-03 12:00:00,2,1,Bon État
3354348,Canondale  EVO neo1 Durace di2,2021,5900.0,9500.0,À Débattre,Cannondale,Route,2023-01-03 12:00:00,3,1,Très Bon État
3351135,Vends vélo de course à assistance électrique marqu,2021,3300.0,4600.0,Ferme,Orbea,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3349742,Colnago E-64 ULTEGRA 2020 (S),2020,4499.0,5999.0,À Débattre,Colnago,Route,2023-01-03 12:00:00,2,1,Bon État
3348838,CENTO 1 HY Ultégra 11v WILIER 2022 (585km),2021,3999.0,5100.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3348247,Colnago E-GRV - 49s,2021,4499.0,5829.0,Ferme,Colnago,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3344310,cannondale evo neo,2022,4500.0,5700.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,2,1,Bon État
3342444,Wilier Cento1 Hybride,2021,3900.0,4700.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3337367,Gitane carbone,2020,2000.0,3000.0,Ferme,Gitane,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3337189,"LOOK ASSISTANCE ELECTRIQUE OPTIMUM dispo en S, M e",2022,3950.0,5000.0,Ferme,Look,Route,2023-01-03 12:00:00,2,1,Bon État
3336704,Pinarello Nytro,2022,5800.0,6450.0,Ferme,Pinarello,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3336473,FOCUS PARALANE 2,2020,2150.0,4000.0,À Débattre,Focus,Route,2023-01-03 12:00:00,2,1,Bon État
3335020,LAPIERRE VÉLO COURSE ELECTRIQUE,2020,2000.0,4000.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,2,1,Bon État
3331444,Cannondale SuperSix Evo Neo 3,2020,3300.0,4200.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,2,1,Bon État
3331354,Vélo à assistance électrique,2020,5800.0,6689.0,Ferme,Bertin,Route,2023-01-03 12:00:00,2,1,Bon État
3330968,BH CORE RACE CARBON 1.6,2022,5350.0,5699.0,Ferme,BH,Route,2023-01-03 12:00:00,3,1,Très Bon État
3325641,LAPIERRE E-SENSIUM 300 2021 XL,2021,1790.0,2600.0,À Débattre,Lapierre,Route,2023-01-03 12:00:00,2,1,Bon État
3325556,colnago e 64,2020,3900.0,6800.0,À Débattre,Colnago,Route,2023-01-03 12:00:00,3,1,Très Bon État
3325203,Colnago e64,2019,4600.0,6999.0,Ferme,Colnago,Route,2023-01-03 12:00:00,2,1,Bon État
3324492,Wilier Cento 10 Hybrid,2021,6990.0,12000.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3324469,BMC Alpenchalenge Road one NEUF,2021,4300.0,6500.0,À Débattre,BMC,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3322082,Gravel E-Getaway Stevens,2020,4300.0,5300.0,Ferme,Stevens,Route,2023-01-03 12:00:00,3,1,Très Bon État
3320036,BMC alpenchallenge e bike (27km/h) 2019 Carbon.,2019,3150.0,4214.0,Ferme,BMC,Route,2023-01-03 12:00:00,3,1,Très Bon État
3318995,Vends VAE LAPIERRE e-Sensium AL 300 femme,2020,1800.0,2599.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,3,1,Très Bon État
3318342,WILIER Cento Hybrid,2022,4950.0,6600.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3314154,MERIDA ESCULTURA 400,2022,3399.0,3999.0,Ferme,Merida,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3313818,Look E 765,2018,2900.0,5600.0,À Débattre,Look,Route,2023-01-03 12:00:00,3,1,Très Bon État
3311821,Vélo route course Giant electrique,2017,850.0,3490.0,Ferme,Giant,Route,2023-01-03 12:00:00,1,1,Usé
3309614,Willier triestina cento hybrid,2018,3000.0,3960.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,2,1,Bon État
3307386,E-Sensium 2.2 Women année 2021 Taille S,2021,2200.0,2599.0,Ferme,Lapierre,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3304043,Cowboy 3 électrique,2021,1800.0,2200.0,Ferme,Cowboy,Route,2023-01-03 12:00:00,3,1,Très Bon État
3303382,Vend vélo marque TERN VEKTRON S 10 pliant neuf,2019,2800.0,3600.0,Ferme,Tern,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3300707,VELO PLIANT ELECTRIQUE O2FEEL  34 KM,2020,900.0,1300.0,Ferme,O2Feel,Route,2023-01-03 12:00:00,3,1,Très Bon État
3298908,Giant Road E+2 PRO,2020,900.0,1300.0,Ferme,O2Feel,Route,2023-01-03 12:00:00,3,1,Très Bon État
3296818,vélo électrique de route KTM gris entretenu réguli,2014,1100.0,2299.0,À Débattre,KTM,Route,2023-01-03 12:00:00,2,1,Bon État
3294288,Trek DOMANE + ALR 2021,2021,2500.0,4199.0,Ferme,Trek,Route,2023-01-03 12:00:00,2,1,Bon État
3289609,Vélo de course à assistance électrique,2022,1900.0,2000.0,À Débattre,Nakamura,Route,2023-01-03 12:00:00,3,1,Très Bon État
3288739,cannondale,2020,1100.0,2259.0,À Débattre,Cannondale,Route,2023-01-03 12:00:00,1,1,Usé
3286553,Btwin ( Elops-700),2015,450.0,1200.0,Ferme,Decathlon,Route,2023-01-03 12:00:00,1,1,Usé
3278093,CIOCC E VOLVE ROAD,2019,3500.0,5282.0,Ferme,Ciocc,Route,2023-01-03 12:00:00,2,1,Bon État
3277914,Kalkhoff Endeavour 1.B move,2022,1400.0,2499.0,À Débattre,Kalkhoff,Route,2023-01-03 12:00:00,2,1,Bon État
3276486,O2feel 36V-11Ah/400wh,2019,750.0,1899.0,À Débattre,O2Feel,Route,2023-01-03 12:00:00,1,1,Usé
3276468,Vends vélo électrique femme,2020,1700.0,2500.0,À Débattre,Giant,Route,2023-01-03 12:00:00,2,1,Bon État
3274439,Wilier Triestina Cento 1 Hybrid 3600 €,2021,3600.0,4800.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3272723,Vélo de course 45km/h,2020,3000.0,5490.0,Ferme,Matra,Route,2023-01-03 12:00:00,2,1,Bon État
3270799,Moustache Dimanche 28.3,2019,2500.0,3800.0,À Débattre,Moustache,Route,2023-01-03 12:00:00,2,1,Bon État
3269998,Trek madone série 500 route di2,2013,2180.0,5600.0,À Débattre,Trek,Route,2023-01-03 12:00:00,2,1,Bon État
3269481,VAE Marque Gitane e.verso cross Yamaha 500W 36V,2020,1300.0,2425.0,Ferme,Gitane,Route,2023-01-03 12:00:00,2,1,Bon État
3267927,VELO NEUF - KALKHOFF,2022,2300.0,2600.0,Ferme,Kalkhoff,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3267296,"Trek Madone SLR9, édition Project One",2020,9500.0,14800.0,À Débattre,Trek,Route,2023-01-03 12:00:00,3,1,Très Bon État
3265808,wilier cento hybrid,2021,4100.0,4800.0,À Débattre,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3265659,wilier cento hybrid,2021,4100.0,4800.0,À Débattre,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3264411,Vélo route électrique,2017,1500.0,3200.0,Ferme,Gitane,Route,2023-01-03 12:00:00,2,1,Bon État
3259738,ARGON 18 Subito E-Road,2022,4599.0,4999.0,Ferme,Argon 18,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3251546,Gazelle Orange C7,2016,900.0,2613.0,À Débattre,Gazelle,Route,2023-01-03 12:00:00,2,1,Bon État
3248812,Williers cento 10 hybrid 2022 durace ace 12 vitess,2022,10000.0,12400.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3245613,Colnago E64,2021,4000.0,4999.0,Ferme,Colnago,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3244296,Vélo électrique femme «&nbsp;Gitane&nbsp;»XS,2021,850.0,1235.0,Ferme,Gitane,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3243374,Riese &amp; Muller,2021,3990.0,5400.0,Ferme,Riese & Muller,Route,2023-01-03 12:00:00,2,1,Bon État
3239854,elops électrique 920,2021,950.0,1800.0,Ferme,B’Twin,Route,2023-01-03 12:00:00,3,1,Très Bon État
3238281,Colnago E-64,2020,3800.0,5900.0,À Débattre,Colnago,Route,2023-01-03 12:00:00,2,1,Bon État
3236661,VELO ELECTRIQUE MATRA Istep Tourer st d8,2013,1200.0,2400.0,Ferme,Matra,Route,2023-01-03 12:00:00,2,1,Bon État
3235851,Vélo de course électrique Focus paralane,2021,4999.0,7199.0,Ferme,Focus,Route,2023-01-03 12:00:00,2,1,Bon État
3233001,Willier Cento1 Hybrid Ultegra 8020 taille XL,2019,3500.0,5400.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,2,1,Bon État
3227707,Velo electrique raleigh khallkoff impulse quasi nf,2021,1350.0,2900.0,À Débattre,Raleigh,Route,2023-01-03 12:00:00,3,1,Très Bon État
3218436,Elops 920E,2021,1490.0,1899.0,Ferme,Decathlon,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3216548,Vélo électrique GIANT ROAD E+ 1 Pro - bleu,2020,3200.0,4250.0,À Débattre,Giant,Route,2023-01-03 12:00:00,3,1,Très Bon État
3200609,Sduro-Trekking-3-performance,2020,1500.0,2599.0,Ferme,Haibike,Route,2023-01-03 12:00:00,3,1,Très Bon État
3199139,vélo hybride Wilier,2021,4500.0,5800.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,3,1,Très Bon État
3192930,"VAE CANONDALE T54 DE 2019 , 6800 km ,avec accessoi",2019,2000.0,4000.0,Ferme,Cannondale,Route,2023-01-03 12:00:00,3,1,Très Bon État
3179717,HAIBIKE XDURO RACE SPRO,2016,2900.0,7500.0,À Débattre,Haibike,Route,2023-01-03 12:00:00,2,1,Bon État
3175955,Wilier Triestina Hybrid   rouge et noir mat,2021,2900.0,3500.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,2,1,Bon État
3174116,Btwin électrique homme,2019,900.0,1300.0,À Débattre,B’Twin,Route,2023-01-03 12:00:00,2,1,Bon État
3170742,Aeb 800 bosch,2021,800.0,2700.0,À Débattre,Vélo de Ville,Route,2023-01-03 12:00:00,3,1,Très Bon État
3170607,WILIER CENTO 1 HYBRID,2021,3299.0,4800.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3169816,colnago e64,2021,4250.0,5995.0,Ferme,Colnago,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3161451,Focus électrique course,2021,5400.0,7199.0,Ferme,Focus,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3160022,Wilier cento 1 hybrid ultegra,2022,4499.0,5100.0,Ferme,Wilier Triestina,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3152454,velo Electrique RIVERSIDE 540E à prix sacrifié cau,2021,1690.0,2299.0,Ferme,Decathlon,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3151125,Vélo à assistance électrique Bertin,2021,6500.0,6700.0,Ferme,Bertin,Route,2023-01-03 12:00:00,3,1,Très Bon État
3147815,Sunn volt s 1,2020,2300.0,3699.0,Ferme,Sunn,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3147775,Sunn Volt S1,2020,2300.0,3799.0,Ferme,Sunn,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3141557,colnago E64,2021,3990.0,5800.0,À Débattre,Colnago,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3141397,BH PRO G6,2018,2700.0,6000.0,Ferme,BH,Route,2023-01-03 12:00:00,3,1,Très Bon État
3135291,Lombardo Amantea 100,2016,899.0,2599.0,À Débattre,Lombardo,Route,2023-01-03 12:00:00,1,1,Usé
3120700,Velo électrique ktm macina tour femme,2021,3100.0,3335.0,Ferme,KTM,Route,2023-01-03 12:00:00,3,1,Très Bon État
3105156,Vélo route électrique e-rapid ultegra yamaha,2020,2499.0,3499.0,Ferme,Gitane,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3045448,Vélo de route électrique bertin e-10,2020,5000.0,7000.0,Ferme,Bertin,Route,2023-01-03 12:00:00,3,1,Très Bon État
3043076,Cube agree hybrid c:62 slt disc taille m 53,2018,3080.0,8100.0,À Débattre,Cube,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3041563,Merida esultura 400 2021,2021,2390.0,3190.0,Ferme,Merida,Route,2023-01-03 12:00:00,3,1,Très Bon État
3032347,Velo electrique elops 900 decathlon - neuf,2015,725.0,1200.0,Ferme,Decathlon,Route,2023-01-03 12:00:00,4,1,Comme Neuf
3396687,Giant Trinity,2021,7000.0,9500.0,À Débattre,Giant,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3391457,CERVELO P5 2017,2017,4200.0,9500.0,Ferme,Cervélo,Aero / CLM,2023-01-03 12:00:00,2,0,Bon État
3355976,BH CHRONO,2018,4200.0,10000.0,À Débattre,BH,Aero / CLM,2023-01-03 12:00:00,3,0,Très Bon État
3392959,S1néo TT02 Taille L,2021,7000.0,9500.0,Ferme,Giant,Aero / CLM,2023-01-03 12:00:00,4,0,Comme Neuf
3270925,Look 796 Monoblade RS,2020,6000.0,13260.0,À Débattre,Look,Aero / CLM,2023-01-03 12:00:00,3,0,Très Bon État
3396668,Argon 18 E117,2019,3000.0,4500.0,Ferme,Argon 18,Aero / CLM,2023-01-03 12:00:00,3,0,Très Bon État
