PrixOrigine,Marque,Categorie,FlagElectrique,EtatVeloLabel,Depreciation%,DepreciationEUR,Anciennete
2300.0,Orbea,VTT,1,Bon État,-0.21739130434782605,-500.0,1.3041095890410959
5300.0,Giant,Trail / Enduro,1,Bon État,-0.19811320754716977,-1050.0,1.3041095890410959
5300.0,Giant,Trail / Enduro,1,Bon État,-0.2547169811320755,-1350.0,1.3041095890410959
5600.0,Specialized,Trail / Enduro,1,Très Bon État,-0.9017857142857143,-5050.0,1.3041095890410959
6599.0,Orbea,Cross-country,1,Comme Neuf,-0.10607667828458855,-700.0,1.3041095890410959
5599.0,Specialized,Trail / Enduro,1,Comme Neuf,-0.1964636542239686,-1100.0,1.3041095890410959
7200.0,Scott,Trail / Enduro,1,Bon État,-0.45833333333333337,-3300.0,3.3068493150684932
8999.0,Orbea,Cross-country,1,Bon État,-0.23324813868207583,-2099.0,1.3041095890410959
3300.0,Trek,VTT,1,Comme Neuf,-0.5181818181818182,-1710.0,3.3068493150684932
6399.0,Moustache,Trail / Enduro,1,Bon État,-0.1561181434599156,-999.0,1.3041095890410959
5450.0,Cube,Trail / Enduro,1,Bon État,-0.35779816513761464,-1950.0,1.3041095890410959
2299.0,Orbea,VTT,1,Bon État,-0.26054806437581557,-599.0,1.3041095890410959
5300.0,Giant,Trail / Enduro,1,Bon État,-0.18867924528301883,-1000.0,1.3041095890410959
8500.0,Specialized,Trail / Enduro,1,Bon État,-0.4117647058823529,-3500.0,2.304109589041096
6599.0,Orbea,Cross-country,1,Comme Neuf,-0.10607667828458855,-700.0,0.3041095890410959
2990.0,Cannondale,Gravel / CX,1,Bon État,-0.5652173913043479,-1690.0,4.306849315068493
5999.0,Trek,VTT,1,Bon État,-0.13318886481080183,-799.0,0.3041095890410959
6250.0,Moustache,Trail / Enduro,1,Bon État,-0.2672,-1670.0,1.3041095890410959
6100.0,Moustache,Trail / Enduro,1,Bon État,-0.23114754098360657,-1410.0,1.3041095890410959
2455.0,Cube,Cross-country,1,Bon État,-0.22606924643584525,-555.0,1.3041095890410959
5999.0,Cannondale,Trail / Enduro,1,Comme Neuf,-0.1998666444407401,-1199.0,1.3041095890410959
2499.0,Cube,Cross-country,1,Usé,-0.3997599039615847,-999.0,4.306849315068493
9700.0,Specialized,Trail / Enduro,1,Bon État,-0.38659793814432986,-3750.0,1.3041095890410959
5800.0,Moustache,Trail / Enduro,1,Bon État,-0.2068965517241379,-1200.0,1.3041095890410959
9700.0,Specialized,Trail / Enduro,1,Très Bon État,-0.4846391752577319,-4701.0,1.3041095890410959
6350.0,Giant,Trail / Enduro,1,Bon État,-0.22047244094488194,-1400.0,1.3041095890410959
4100.0,Giant,Trail / Enduro,1,Bon État,-0.1707317073170732,-700.0,0.3041095890410959
7000.0,Specialized,Trail / Enduro,1,Bon État,-0.3571428571428571,-2500.0,1.3041095890410959
5249.0,Cannondale,Trail / Enduro,1,Usé,-0.49533244427510004,-2600.0,4.306849315068493
3500.0,Cube,Cross-country,1,Usé,-0.4288571428571428,-1501.0,2.304109589041096
4399.0,Trek,VTT,1,Bon État,-0.318026824278245,-1399.0,2.304109589041096
6999.0,Specialized,Trail / Enduro,1,Très Bon État,-0.29989998571224463,-2099.0,1.3041095890410959
5250.0,Cube,Trail / Enduro,1,Très Bon État,-0.09523809523809523,-500.0,0.3041095890410959
5500.0,Scott,Trail / Enduro,1,Bon État,-0.18181818181818177,-1000.0,1.3041095890410959
7999.0,Trek,VTT,1,Usé,-0.21240155019377427,-1699.0,1.3041095890410959
4199.0,Trek,VTT,1,Bon État,-0.3093593712788759,-1299.0,2.304109589041096
6500.0,Giant,Trail / Enduro,1,Bon État,-0.3538461538461538,-2300.0,1.3041095890410959
5800.0,Cube,Trail / Enduro,1,Bon État,-0.18965517241379315,-1100.0,0.3041095890410959
5500.0,Specialized,Trail / Enduro,1,Bon État,-0.2365454545454545,-1301.0,1.3068493150684932
2750.0,Cube,Cross-country,1,Très Bon État,-0.09090909090909094,-250.0,0.30684931506849317
4999.0,Orbea,Cross-country,1,Comme Neuf,-0.10002000400080013,-500.0,0.30684931506849317
7000.0,Scott,Trail / Enduro,1,Très Bon État,-0.3285714285714286,-2300.0,3.3095890410958906
7000.0,Scott,Trail / Enduro,1,Très Bon État,-0.3285714285714286,-2300.0,3.3095890410958906
5400.0,Lapierre,Trail / Enduro,1,Bon État,-0.35185185185185186,-1900.0,0.30684931506849317
4000.0,Giant,Trail / Enduro,1,Usé,-0.125,-500.0,1.3068493150684932
6200.0,Specialized,Trail / Enduro,1,Bon État,-0.32258064516129037,-2000.0,2.3068493150684932
5699.0,Orbea,Cross-country,1,Comme Neuf,-0.21056325671170384,-1200.0,0.30684931506849317
5500.0,Scott,Trail / Enduro,1,Bon État,-0.1636363636363637,-900.0,0.30684931506849317
4700.0,Cube,Trail / Enduro,1,Bon État,-0.3191489361702128,-1500.0,2.3068493150684932
2500.0,Moustache,Cross-country,1,Très Bon État,-0.19999999999999996,-500.0,2.3068493150684932
2999.0,Scott,VTT,1,Très Bon État,-0.1997332444148049,-599.0,1.3068493150684932
4750.0,Liv,Trail / Enduro,1,Usé,-0.21052631578947367,-1000.0,2.3068493150684932
2699.0,Scott,VTT,1,Comme Neuf,-0.05520563171545012,-149.0,0.30684931506849317
4800.0,Giant,Trail / Enduro,1,Comme Neuf,-0.14583333333333337,-700.0,0.30684931506849317
4699.0,Scott,Trail / Enduro,1,Comme Neuf,-0.08703979570121301,-409.0,0.30684931506849317
5999.0,Cannondale,Trail / Enduro,1,Comme Neuf,-0.1000166694449075,-600.0,0.30684931506849317
6600.0,Moustache,Trail / Enduro,1,Bon État,-0.2727272727272727,-1800.0,1.3068493150684932
5000.0,Scott,Trail / Enduro,1,Bon État,-0.26,-1300.0,1.3068493150684932
6600.0,Orbea,Cross-country,1,Comme Neuf,-0.19712121212121214,-1301.0,0.30684931506849317
7000.0,Specialized,Trail / Enduro,1,Comme Neuf,-0.2144285714285714,-1501.0,2.3068493150684932
4700.0,Cube,Trail / Enduro,1,Comme Neuf,-0.1510638297872341,-710.0,0.30684931506849317
7300.0,Cannondale,Trail / Enduro,1,Bon État,-0.3287671232876712,-2400.0,2.3068493150684932
5999.0,Moustache,VTT,1,Bon État,-0.41656942823803966,-2499.0,3.3095890410958906
7000.0,Specialized,Trail / Enduro,1,Bon État,-0.3857142857142857,-2700.0,1.3068493150684932
9300.0,Specialized,Trail / Enduro,1,Très Bon État,-0.31182795698924726,-2900.0,1.3068493150684932
5000.0,Giant,Trail / Enduro,1,Comme Neuf,-0.09999999999999998,-500.0,0.30684931506849317
7799.0,Moustache,Trail / Enduro,1,Comme Neuf,-0.2601615591742531,-2029.0,1.3068493150684932
7000.0,Specialized,Trail / Enduro,1,Comme Neuf,-0.25,-1750.0,2.3068493150684932
6000.0,Specialized,Trail / Enduro,1,Comme Neuf,-0.25,-1500.0,2.3068493150684932
4599.0,Moustache,Trail / Enduro,1,Bon État,-0.34768427919112854,-1599.0,4.30958904109589
6700.0,Specialized,Trail / Enduro,1,Très Bon État,-0.20895522388059706,-1400.0,1.3068493150684932
4199.0,Moustache,VTT,1,Bon État,-0.01166944510597756,-49.0,1.3068493150684932
5199.0,Orbea,Cross-country,1,Usé,-0.24985574148874778,-1299.0,1.3068493150684932
5500.0,Giant,Trail / Enduro,1,Comme Neuf,-0.12727272727272732,-700.0,1.3068493150684932
4000.0,Giant,Trail / Enduro,1,Bon État,-0.35024999999999995,-1401.0,3.3095890410958906
8700.0,Giant,Trail / Enduro,1,Usé,-0.31149425287356325,-2710.0,0.30684931506849317
3179.0,Cube,Cross-country,1,Bon État,-0.24504561182761875,-779.0,0.30684931506849317
2769.0,Cube,Cross-country,1,Comme Neuf,-0.133261105092091,-369.0,0.30684931506849317
5700.0,Trek,VTT,1,Très Bon État,-0.45614035087719296,-2600.0,3.3095890410958906
2450.0,Liv,VTT,1,Très Bon État,-0.30612244897959184,-750.0,1.3068493150684932
2500.0,Cube,VTT,1,Très Bon État,-0.30000000000000004,-750.0,2.3068493150684932
4400.0,Cube,Trail / Enduro,1,Bon État,-0.2954545454545454,-1300.0,2.3068493150684932
8000.0,Trek,VTT,1,Bon État,-0.29374999999999996,-2350.0,1.3068493150684932
4099.0,Moustache,Cross-country,1,Bon État,-0.21932178580141493,-899.0,1.3068493150684932
4980.0,Trek,VTT,1,Bon État,-0.2168674698795181,-1080.0,0.30684931506849317
4650.0,Giant,Trail / Enduro,1,Très Bon État,-0.24731182795698925,-1150.0,0.30684931506849317
5500.0,Cube,Trail / Enduro,1,Usé,-0.2727272727272727,-1500.0,1.3068493150684932
3499.0,Trek,VTT,1,Bon État,-0.4855673049442698,-1699.0,3.3095890410958906
4999.0,Scott,Trail / Enduro,1,Bon État,-0.1998399679935987,-999.0,0.30684931506849317
5602.0,Cube,Trail / Enduro,1,Comme Neuf,-0.000535523027490159,-3.0,0.0
7999.0,Moustache,Trail / Enduro,1,Très Bon État,-0.14364295536942118,-1149.0,1.3068493150684932
2202.0,Cube,VTT,1,Bon État,-0.2506811989100818,-552.0,2.3068493150684932
4900.0,Giant,Trail / Enduro,1,Bon État,-0.36734693877551017,-1800.0,3.3095890410958906
5500.0,Scott,Trail / Enduro,1,Bon État,-0.19999999999999996,-1100.0,0.30684931506849317
6900.0,Moustache,Trail / Enduro,1,Bon État,-0.3913043478260869,-2700.0,1.3068493150684932
10000.0,Specialized,Trail / Enduro,1,Bon État,-0.53,-5300.0,4.30958904109589
2600.0,Cube,Urbain,1,Comme Neuf,-0.2692307692307693,-700.0,0.30684931506849317
2500.0,Specialized,Trail / Enduro,1,Bon État,-0.19999999999999996,-500.0,2.3068493150684932
4853.0,Cube,Trail / Enduro,1,Bon État,-0.13455594477642696,-653.0,1.3068493150684932
5999.0,Specialized,Trail / Enduro,1,Bon État,-0.33338889814969164,-2000.0,4.30958904109589
5300.0,Giant,Trail / Enduro,1,Comme Neuf,-0.15094339622641506,-800.0,1.3068493150684932
2599.0,Trek,VTT,1,Bon État,-0.538283955367449,-1399.0,4.30958904109589
2599.0,Trek,VTT,1,Bon État,-0.538283955367449,-1399.0,4.30958904109589
5300.0,Giant,Trail / Enduro,1,Bon État,-0.15094339622641506,-800.0,0.30684931506849317
5400.0,Giant,Trail / Enduro,1,Très Bon État,-0.18518518518518523,-1000.0,0.30684931506849317
7799.0,Trek,VTT,1,Comme Neuf,-0.24362097704833952,-1900.0,0.30684931506849317
9700.0,Specialized,Trail / Enduro,1,Très Bon État,-0.3298969072164949,-3200.0,1.3068493150684932
5200.0,Specialized,Trail / Enduro,1,Bon État,-0.5192307692307692,-2700.0,4.30958904109589
8700.0,Giant,Trail / Enduro,1,Bon État,-0.2068965517241379,-1800.0,0.30684931506849317
3900.0,Cube,Trail / Enduro,1,Bon État,-0.5,-1950.0,4.30958904109589
6300.0,Specialized,Trail / Enduro,1,Usé,-0.33333333333333337,-2100.0,2.3068493150684932
6600.0,Moustache,Trail / Enduro,1,Comme Neuf,-0.12121212121212122,-800.0,1.3068493150684932
5399.0,Lapierre,Trail / Enduro,1,Comme Neuf,-0.25912205964067425,-1399.0,0.30684931506849317
7000.0,Specialized,Trail / Enduro,1,Bon État,-0.2571428571428571,-1800.0,1.3068493150684932
5299.0,Lapierre,Trail / Enduro,1,Bon État,-0.45272692960936023,-2399.0,5.30958904109589
5599.0,Moustache,Trail / Enduro,1,Bon État,-0.3929273084479371,-2200.0,2.3068493150684932
7799.0,Trek,VTT,1,Bon État,-0.16655981536094366,-1299.0,0.30684931506849317
6199.0,Specialized,Trail / Enduro,1,Bon État,-0.35473463461848687,-2199.0,2.3068493150684932
6350.0,Giant,Trail / Enduro,1,Bon État,-0.3086614173228347,-1960.0,1.3068493150684932
9599.0,Orbea,Trail / Enduro,1,Bon État,-0.29159287425773517,-2799.0,0.30684931506849317
3799.0,Lapierre,Trail / Enduro,1,Comme Neuf,-0.04974993419320872,-189.0,0.30684931506849317
4799.0,Lapierre,Trail / Enduro,1,Comme Neuf,-0.04980204209210248,-239.0,0.30684931506849317
11500.0,Specialized,Trail / Enduro,1,Bon État,-0.3044347826086956,-3501.0,2.3068493150684932
5700.0,Cube,Trail / Enduro,1,Bon État,-0.19298245614035092,-1100.0,1.3068493150684932
6299.0,Scott,Trail / Enduro,1,Comme Neuf,-0.04905540561993971,-309.0,0.30684931506849317
3450.0,Giant,Trail / Enduro,1,Bon État,-0.2753623188405797,-950.0,2.3068493150684932
6600.0,Orbea,Cross-country,1,Bon État,-0.3484848484848485,-2300.0,1.3068493150684932
6399.0,Moustache,Trail / Enduro,1,Bon État,-0.16393186435380525,-1049.0,1.3068493150684932
5609.0,Scott,Trail / Enduro,1,Bon État,-0.23337493314316282,-1309.0,1.3068493150684932
6299.0,Scott,Trail / Enduro,1,Bon État,-0.1587553579933323,-1000.0,0.30684931506849317
5999.0,Moustache,VTT,1,Bon État,-0.41656942823803966,-2499.0,3.3095890410958906
5500.0,Giant,Trail / Enduro,1,Très Bon État,-0.2727272727272727,-1500.0,1.3068493150684932
6500.0,Giant,Trail / Enduro,1,Comme Neuf,-0.2615384615384615,-1700.0,0.30684931506849317
2599.0,Scott,VTC,1,Comme Neuf,-0.15390534821085033,-400.0,0.30684931506849317
7300.0,Trek,VTT,1,Très Bon État,-0.1917808219178082,-1400.0,1.3068493150684932
5599.0,Specialized,Trail / Enduro,1,Très Bon État,-0.1427040542954099,-799.0,1.3068493150684932
5399.0,O2Feel,Trail / Enduro,1,Comme Neuf,-0.11113169105389886,-600.0,0.30684931506849317
2599.0,Trek,VTT,1,Usé,-0.4998076183147364,-1299.0,4.30958904109589
6599.0,Orbea,Trail / Enduro,1,Très Bon État,-0.2121533565691771,-1400.0,0.30684931506849317
6599.0,Orbea,Trail / Enduro,1,Comme Neuf,-0.2576147901197151,-1700.0,0.30684931506849317
4699.0,Cube,Trail / Enduro,1,Usé,-0.38284741434347735,-1799.0,2.3068493150684932
2890.0,Moustache,Cross-country,1,Bon État,-0.23875432525951557,-690.0,5.30958904109589
2890.0,Moustache,Cross-country,1,Bon État,-0.23875432525951557,-690.0,5.30958904109589
5069.0,Cube,Trail / Enduro,1,Comme Neuf,-0.07279542316038667,-369.0,0.30684931506849317
3199.0,Moustache,Cross-country,1,Bon État,-0.18755861206627067,-600.0,1.3068493150684932
5200.0,Giant,Trail / Enduro,1,Comme Neuf,-0.1923076923076923,-1000.0,0.30684931506849317
7500.0,Specialized,Trail / Enduro,1,Bon État,-0.46799999999999997,-3510.0,4.30958904109589
3499.0,Canyon,VTC,1,Bon État,-0.1997713632466419,-699.0,0.30684931506849317
5500.0,Scott,Trail / Enduro,1,Bon État,-0.18181818181818177,-1000.0,1.3068493150684932
5600.0,Moustache,Trail / Enduro,1,Bon État,-0.2142857142857143,-1200.0,0.30684931506849317
3500.0,Giant,Trail / Enduro,1,Bon État,-0.27142857142857146,-950.0,1.3068493150684932
5700.0,Trek,VTT,1,Bon État,-0.368421052631579,-2100.0,3.3095890410958906
6999.0,Scott,Trail / Enduro,1,Bon État,-0.4570652950421489,-3199.0,3.3095890410958906
7000.0,Specialized,Trail / Enduro,1,Très Bon État,-0.2858571428571428,-2001.0,2.3068493150684932
6399.0,Lapierre,Trail / Enduro,1,Très Bon État,-0.21878418502891073,-1400.0,1.3068493150684932
6399.0,Lapierre,Trail / Enduro,1,Très Bon État,-0.21878418502891073,-1400.0,1.3068493150684932
4900.0,Moustache,VTT,1,Très Bon État,-0.16326530612244894,-800.0,0.30684931506849317
5300.0,Scott,Trail / Enduro,1,Bon État,-0.339622641509434,-1800.0,1.3068493150684932
4599.0,Trek,VTT,1,Comme Neuf,-0.15416394868449668,-709.0,0.30684931506849317
4999.0,Scott,Trail / Enduro,1,Comme Neuf,-0.08181636327265451,-409.0,0.30684931506849317
5099.0,Scott,Trail / Enduro,1,Comme Neuf,-0.060600117670131404,-309.0,0.30684931506849317
5299.0,Trek,VTT,1,Comme Neuf,-0.07718437441026604,-409.0,0.30684931506849317
6299.0,Scott,Trail / Enduro,1,Comme Neuf,-0.05064295919987305,-319.0,0.30684931506849317
5599.0,Specialized,Trail / Enduro,1,Comme Neuf,-0.1427040542954099,-799.0,1.3068493150684932
7500.0,Moustache,Trail / Enduro,1,Bon État,-0.24,-1800.0,1.3068493150684932
5199.0,Orbea,Cross-country,1,Comme Neuf,-0.09597999615310637,-499.0,1.3068493150684932
4900.0,Trek,VTT,1,Bon État,-0.20408163265306123,-1000.0,0.30684931506849317
11500.0,Specialized,Trail / Enduro,1,Très Bon État,-0.31304347826086953,-3600.0,2.3068493150684932
7000.0,Specialized,Trail / Enduro,1,Très Bon État,-0.4,-2800.0,1.3068493150684932
7199.0,Scott,Trail / Enduro,1,Très Bon État,-0.13876927351020973,-999.0,0.30684931506849317
6290.0,Cannondale,Trail / Enduro,1,Bon État,-0.5548489666136724,-3490.0,4.30958904109589
6000.0,Specialized,Trail / Enduro,1,Bon État,-0.41833333333333333,-2510.0,4.30958904109589
8600.0,Specialized,Trail / Enduro,1,Bon État,-0.35,-3010.0,2.3068493150684932
5300.0,Giant,Trail / Enduro,1,Très Bon État,-0.2075471698113207,-1100.0,1.3068493150684932
5800.0,Scott,Trail / Enduro,1,Bon État,-0.3448275862068966,-2000.0,1.3068493150684932
3799.0,Cannondale,Trail / Enduro,1,Comme Neuf,-0.2000526454330087,-760.0,0.30684931506849317
4999.0,Moustache,Trail / Enduro,1,Bon État,-0.3998799759951991,-1999.0,2.3068493150684932
6869.0,Cube,Trail / Enduro,1,Comme Neuf,-0.010045130295530669,-69.0,0.30684931506849317
7899.0,Orbea,Cross-country,1,Bon État,-0.32915558931510314,-2600.0,1.3068493150684932
11500.0,Specialized,Trail / Enduro,1,Comme Neuf,-0.31304347826086953,-3600.0,2.3068493150684932
5599.0,Moustache,Trail / Enduro,1,Très Bon État,-0.23200571530630465,-1299.0,1.3068493150684932
7299.0,Orbea,Cross-country,1,Très Bon État,-0.21907110563090837,-1599.0,0.30684931506849317
7000.0,Specialized,Trail / Enduro,1,Bon État,-0.3285714285714286,-2300.0,1.3068493150684932
4100.0,Moustache,Trail / Enduro,1,Bon État,-0.2682926829268293,-1100.0,4.30958904109589
5499.0,Scott,Trail / Enduro,1,Bon État,-0.21803964357155847,-1199.0,1.3068493150684932
3800.0,Giant,Trail / Enduro,1,Bon État,-0.1578947368421053,-600.0,1.3068493150684932
8000.0,Moustache,Trail / Enduro,1,Bon État,-0.22499999999999998,-1800.0,1.3068493150684932
4800.0,Giant,Trail / Enduro,1,Comme Neuf,-0.09999999999999998,-480.0,0.30684931506849317
6000.0,Specialized,Trail / Enduro,1,Bon État,-0.31666666666666665,-1900.0,2.3068493150684932
2455.0,Cube,Cross-country,1,Très Bon État,-0.10386965376782076,-255.0,1.3068493150684932
4899.0,Moustache,VTT,1,Bon État,-0.265360277607675,-1300.0,0.30684931506849317
6199.0,Cube,Trail / Enduro,1,Très Bon État,-0.27407646394579765,-1699.0,2.3068493150684932
5000.0,Lapierre,Trail / Enduro,1,Bon État,-0.30000000000000004,-1500.0,1.3068493150684932
4499.0,Scott,Trail / Enduro,1,Bon État,-0.08868637474994445,-399.0,2.3068493150684932
2600.0,Trek,VTT,1,Très Bon État,-0.2692307692307693,-700.0,4.30958904109589
7000.0,Specialized,Trail / Enduro,1,Bon État,-0.24428571428571433,-1710.0,1.3068493150684932
8099.0,Trek,VTT,1,Très Bon État,-0.3209038152858378,-2599.0,1.3068493150684932
4000.0,Orbea,Cross-country,1,Très Bon État,-0.35,-1400.0,5.30958904109589
6200.0,Giant,Trail / Enduro,1,Bon État,-0.25161290322580643,-1560.0,1.3068493150684932
3400.0,Trek,Fatbike,0,Très Bon État,-0.17647058823529416,-600.0,0.30684931506849317
1799.0,Trek,Fatbike,0,Très Bon État,-0.38854919399666477,-699.0,6.30958904109589
1599.0,Trek,Fatbike,0,Bon État,-0.3120700437773608,-499.0,4.30958904109589
2299.0,Canyon,Trail / Enduro,0,Bon État,-0.3040452370595911,-699.0,3.3095890410958906
2300.0,Canyon,Fatbike,0,Très Bon État,-0.26086956521739135,-600.0,1.3068493150684932
2599.0,Trek,Fatbike,0,Bon État,-0.38437860715659866,-999.0,2.3068493150684932
5199.0,Cannondale,Gravel / CX,0,Très Bon État,-0.23081361800346223,-1200.0,0.30684931506849317
2900.0,Orbea,Gravel / CX,0,Usé,-0.3793103448275862,-1100.0,1.3068493150684932
2900.0,Orbea,Gravel / CX,0,Usé,-0.3793103448275862,-1100.0,1.3068493150684932
2199.0,Cannondale,Gravel / CX,0,Comme Neuf,-0.11323328785811737,-249.0,1.3068493150684932
3500.0,Trek,Gravel / CX,0,Très Bon État,-0.25742857142857145,-901.0,2.3068493150684932
4798.0,Specialized,Gravel / CX,0,Bon État,-0.33305543976656937,-1598.0,3.3095890410958906
1200.0,BMC,Hybrides,0,Très Bon État,-0.33333333333333337,-400.0,0.30684931506849317
4285.0,Cannondale,Gravel / CX,0,Très Bon État,-0.3001166861143524,-1286.0,1.3068493150684932
3200.0,Cannondale,Gravel / CX,0,Usé,-0.5,-1600.0,6.30958904109589
2099.0,Orbea,Gravel / CX,0,Bon État,-0.26155312053358737,-549.0,1.3068493150684932
2299.0,Trek,Gravel / CX,0,Usé,-0.15180513266637674,-349.0,1.3068493150684932
4999.0,Orbea,Gravel / CX,0,Bon État,-0.3600720144028806,-1800.0,3.3095890410958906
2999.0,Cannondale,Gravel / CX,0,Très Bon État,-0.1997332444148049,-599.0,1.3068493150684932
4399.0,Cannondale,Gravel / CX,0,Très Bon État,-0.2611957263014322,-1149.0,1.3068493150684932
2000.0,Scott,Gravel / CX,0,Bon État,-0.35,-700.0,2.3068493150684932
3000.0,Cannondale,Gravel / CX,0,Très Bon État,-0.19999999999999996,-600.0,1.3068493150684932
2199.0,Cannondale,Gravel / CX,0,Comme Neuf,-0.15006821282401095,-330.0,0.30684931506849317
1999.0,BMC,Route,0,Très Bon État,-0.09954977488744376,-199.0,1.3068493150684932
12200.0,Specialized,Gravel / CX,0,Comme Neuf,-0.20491803278688525,-2500.0,0.30684931506849317
2100.0,Specialized,Gravel / CX,0,Bon État,-0.23809523809523814,-500.0,0.30684931506849317
3899.0,Cube,Gravel / CX,0,Bon État,-0.28186714542190305,-1099.0,1.3068493150684932
3300.0,Canyon,Gravel / CX,0,Très Bon État,-0.18181818181818177,-600.0,0.30684931506849317
1999.0,Orbea,Gravel / CX,0,Très Bon État,-0.12456228114057033,-249.0,1.3068493150684932
3900.0,Trek,Gravel / CX,0,Bon État,-0.33333333333333337,-1300.0,1.3068493150684932
1415.0,Scott,Route,0,Très Bon État,-0.3992932862190812,-565.0,0.30684931506849317
4900.0,Specialized,Gravel / CX,0,Bon État,-0.3877551020408163,-1900.0,1.3068493150684932
2100.0,Scott,Gravel / CX,0,Très Bon État,-0.0714285714285714,-150.0,0.30684931506849317
2199.0,Cannondale,Gravel / CX,0,Comme Neuf,-0.10004547521600726,-220.0,0.30684931506849317
5800.0,Trek,Gravel / CX,0,Bon État,-0.5,-2900.0,2.3068493150684932
3999.0,Cannondale,Gravel / CX,0,Très Bon État,-0.6624156039009752,-2649.0,6.30958904109589
6849.0,Look,Gravel / CX,0,Bon État,-0.38677179150240915,-2649.0,1.3068493150684932
3399.0,Trek,Gravel / CX,0,Bon État,-0.26448955575169164,-899.0,1.3068493150684932
8000.0,Cannondale,Gravel / CX,0,Très Bon État,-0.3125,-2500.0,1.3068493150684932
3900.0,Specialized,Gravel / CX,0,Bon État,-0.23076923076923073,-900.0,0.30684931506849317
